1775	14	3	6.2
8	4267	3	28.48
2020	107	6	49.82
98	3028	4	15.87
131	122	3	4.83
12	743	4	4.36
3228	12	4	15.76
173	4891	3	38.56
105	122	9	7.44
105	222	3	4.4
98	5919	3	17.47
574	233	5	51.2
102	3409	3	16.36
213	102	6	7.89
818	14	4	4.93
98	1455	7	25.01
2616	1282	3	48.03
109	545	3	11.89
101	812	3	7.45
443	157	5	40.87
2087	116	4	33.43
430	101	6	16.06
98	6124	3	17.47
7002	914	3	55.56
5320	170	3	38.35
103	179	6	4.98
2899	12	3	8.27
102	4353	3	17.91
104	926	13	88.93
700	14	6	10.27
118	785	19	208.5
145	2342	3	29.89
2	210	5	9.53
109	1496	4	26.28
2	312	37	282.7
4613	4440	3	63.14
103	688	4	12.37
102	532	12	57.6
126	485	7	52.94
158	111	5	10.15
680	175	4	35.95
102	448	13	59.37
108	4363	3	24.09
361	107	3	9.08
98	869	19	110.64
1686	12	3	5.4
104	346	6	16.08
183	5258	3	39.28
101	7596	3	24.01
153	2050	3	30.45
234	101	11	26.8
2	2104	5	34.23
486	12	11	22.89
3582	16	3	31.52
3470	12	3	9.4
12	4895	3	13
2377	244	3	36.53
98	3614	5	29.11
108	1847	3	18.66
163	427	12	122.98
7915	14	3	17.66
1306	14	3	4.3
1024	414	4	49.54
12	2	584	1308.35
12	159	19	9.07
490	102	6	18.41
108	3320	5	45.94
102	5879	3	24.58
104	1440	4	18.07
101	409	16	75.16
111	1324	6	45.16
290	3722	4	59.91
1741	107	3	17.82
120	1749	3	23.5
98	4435	3	13.08
289	117	4	17.51
98	4647	3	13.08
1572	102	3	11.38
116	1738	5	42.1
3020	2134	3	52.36
1271	14	4	7.87
451	12	6	5.48
105	2127	3	17.56
98	4662	3	13.08
98	2565	5	20.96
145	202	5	28.41
98	4482	4	23.29
98	4558	4	23.29
199	101	8	11.68
115	152	4	8.15
3257	104	6	50.78
1898	14	4	10.73
206	124	5	23.25
98	1979	8	40.41
414	102	4	8.15
101	203	6	6.46
2015	14	3	6.85
390	151	5	39.09
2414	12	3	7.36
209	647	3	27.19
106	286	4	11.04
176	104	6	5.22
662	12	5	6.22
102	483	27	184.04
104	566	4	11.31
101	1526	4	17.03
104	395	3	5.03
102	2844	3	15.15
103	128	18	19.73
107	825	3	13.91
745	110	3	14.51
102	1044	4	14.66
331	122	3	14.51
2111	12	6	23.65
1824	163	4	43.12
5322	820	3	50.41
2082	12	6	23.65
109	190	3	4.6
98	1147	15	87.34
109	338	4	14.26
1197	12	6	15.6
98	6087	3	17.47
98	6139	3	17.47
489	162	4	31.84
907	102	3	8.54
12	1091	13	60.23
599	14	7	11.98
1720	14	3	5.63
225	1643	3	33.51
1186	1706	4	62.06
98	1606	11	64.05
166	122	3	8.04
903	12	5	8.66
173	506	4	33.1
252	12	12	11.98
2	348	12	58.96
1466	1610	5	83.66
2493	101	4	21.07
3670	1616	3	52.51
387	14	7	7.14
103	379	4	8.14
102	686	10	49.81
116	1329	3	19.84
98	1344	3	4.54
875	509	3	35.46
1761	162	4	42.97
98	6222	3	17.47
1629	874	5	78.06
105	510	6	27
277	400	4	38.16
103	207	6	8.37
826	491	5	64.23
276	114	3	10.38
1255	12	3	4.08
310	103	4	6.66
98	6259	3	17.47
165	136	72	752.32
98	251	66	354.42
102	2388	5	30.48
98	3022	6	34.93
103	6587	3	25.03
108	223	6	19.57
131	212	7	41.6
778	1196	3	39.9
259	113	5	20.81
1526	14	3	5.14
103	1171	5	22.93
156	200	15	127.03
138	744	5	42.85
105	314	3	6.78
163	771	10	112.77
572	162	5	43.93
102	2026	3	13.32
112	116	10	12.39
106	344	4	12.63
12	197	13	7.93
4239	12	3	10.88
505	12	9	16.2
2326	14	7	35.28
101	450	3	4.44
167	468	5	41.98
107	4034	3	23.91
9	99	52	17.28
1041	133	5	44.79
249	648	3	28.7
104	193	7	10.9
1182	14	5	11.42
98	710	21	108.93
5431	102	3	20.11
2238	101	3	13.61
98	4477	4	23.29
98	2560	7	40.76
3335	1321	3	49.27
102	6614	3	24.58
1423	1722	3	45.2
119	2148	3	23.72
1612	3581	5	99.96
98	915	5	8.78
884	14	4	5.61
101	198	12	25.93
125	110	8	11.71
120	648	4	26.25
98	1782	9	46.01
2495	102	3	14.16
855	14	4	5.26
12	447	32	156.75
106	243	8	29.23
116	732	3	16.64
176	118	3	6.77
1156	118	9	84.69
1394	12	3	4.47
120	675	8	65.76
12	4896	4	23.18
104	1138	4	16.77
1	99	53	275.3
1911	14	3	6.2
921	14	5	9.57
98	3563	5	29.11
110	2758	3	22.32
137	121	18	93.29
102	1221	12	83.43
103	665	5	17.32
211	101	6	7.04
114	2696	5	48.15
141	118	5	11.07
432	12	6	5.25
98	1002	16	85.67
869	13	18	211.69
717	105	3	11.43
1383	160	3	28.19
103	2133	5	29.48
12	3795	3	10.88
119	4669	3	30.65
114	254	3	9.6
98	4632	4	23.29
145	111	4	4.92
103	861	4	13.85
114	203	4	12.59
1013	111	4	24.37
1120	14	4	6.85
1075	14	4	6.85
114	1482	4	29.98
119	1923	3	22.96
98	8210	3	17.47
98	1945	3	6.68
172	125	4	13.96
1496	12	3	4.91
101	537	3	5.33
110	143	5	7.17
870	651	9	136.8
98	5918	3	17.47
147	5443	3	36.16
12	2590	7	40.56
104	724	3	8.16
104	800	8	40.18
185	1105	10	126.19
224	107	4	9.81
113	407	5	26.33
98	3057	4	15.87
341	2930	3	40
113	154	7	21.39
150	551	7	64.02
107	628	3	12.07
107	680	3	12.78
2258	12	3	7.36
3420	984	3	47.6
246	1643	5	63.65
98	354	43	234.36
1153	543	4	52.92
3290	102	3	16.36
688	501	3	33.95
116	274	5	22.83
12	993	4	6.1
102	7796	3	24.58
430	9	10	73.97
105	553	4	15.43
98	6173	3	17.47
152	1199	3	26.63
922	451	6	80.24
98	1005	16	85.67
104	362	4	8.05
941	241	4	43.81
108	1038	6	39.66
111	5777	3	27.6
1768	14	3	6.2
153	3251	3	33.58
12	1309	3	4.08
549	157	4	32.56
113	749	7	51.32
1366	14	4	8.47
98	3630	4	18.4
104	4129	4	28.88
106	151	7	12.24
209	735	4	39.82
102	1338	5	23.91
102	1278	12	86.92
98	1776	9	46.01
2163	12	3	6.61
110	460	4	17.66
101	122	22	20.8
125	139	5	14.72
12	4699	4	23.18
110	580	3	12.81
5592	12	3	13
237	401	4	36.24
133	229	4	20.63
301	107	5	18.31
137	480	3	19.34
1551	14	3	5.14
12	217	10	4.61
104	3798	5	42.31
8	430	10	73.82
98	4527	3	13.08
219	115	3	8.51
102	6471	3	24.58
204	681	3	27.37
5	829	3	28.42
2284	12	3	7.36
175	12	14	4.4
1557	431	3	37.65
104	280	4	6.1
2500	12	3	7.36
530	12	8	13.56
114	722	3	16.23
98	2968	6	34.93
98	242	69	371.57
7177	226	3	46.47
1957	110	6	52.28
217	157	10	78.61
12	2523	7	34.64
2	1142	6	35.81
480	103	3	5.55
5774	9	3	30.75
98	3679	3	10.96
2469	12	4	12.54
106	660	3	11.49
12	938	16	80.39
98	5988	3	17.47
98	6160	3	17.47
282	248	5	44.56
825	175	5	49.5
2613	108	3	21.28
228	14	16	20.71
2195	14	3	6.85
146	110	24	107.61
98	496	6	6.66
878	14	5	9.04
773	12	6	11.34
127	192	5	22.67
103	245	5	7.37
103	295	9	27.19
229	1009	5	56.99
990	225	3	30.19
362	2084	3	38.64
457	103	3	5.4
173	1617	3	30.18
104	2227	5	31.82
107	630	3	12.3
113	257	20	142.6
204	595	3	26.39
105	575	3	10.05
103	1489	8	51.61
356	363	6	65.58
4600	1006	4	75.33
2168	14	3	6.85
137	630	3	21.2
98	1231	12	58.61
408	12	6	4.81
551	378	3	31.03
3622	107	3	23.91
1227	9	3	20.76
98	5900	3	17.47
104	3331	3	17.16
149	117	4	8.36
285	110	3	8.78
98	3015	5	23.82
98	3059	6	34.93
8	7051	3	35.2
119	281	10	63.48
1162	14	3	3.94
481	175	4	32.72
6250	105	3	28.92
1521	12	3	4.91
140	176	5	23.87
120	1270	3	21.85
1320	107	4	24.19
12	1409	5	12.56
98	4466	4	23.29
254	105	3	5.24
128	1670	4	36.08
98	4618	4	23.29
98	2549	7	40.76
104	275	4	5.88
1586	14	3	5.14
294	184	10	94.02
1692	244	3	34.22
5093	14	3	13.27
528	438	5	58.14
730	101	3	6.94
1788	118	9	98.35
119	1893	3	22.96
98	3577	5	29.11
98	3645	4	18.4
8193	820	3	54.91
6934	107	3	30.61
150	5552	3	36.83
104	1352	3	11.63
125	298	3	14.35
164	113	13	57.69
447	117	3	13.99
2625	14	4	14.31
1830	14	3	6.2
102	551	3	5.98
3190	12	3	9.4
2200	12	3	6.61
2166	426	3	39.53
104	1530	5	26.22
824	14	7	15.98
1750	14	3	5.63
110	115	9	7.17
98	1978	9	52.4
109	888	3	14.7
1232	113	4	28.29
126	1534	3	24.16
12	145	134	496.8
106	435	4	14.28
3030	12	3	9.4
1426	104	3	11.63
168	105	4	3.96
1264	12	3	4.08
395	1772	5	70.85
98	2576	6	29.3
98	4597	4	23.29
4551	103	3	20.56
142	1137	6	60.19
111	1338	3	18.14
164	155	5	25.97
104	459	3	5.7
104	400	3	5.03
141	144	3	8.66
109	2059	4	29.15
152	1269	3	27.09
2303	12	4	12.54
130	114	8	18.67
436	583	3	32.09
12	567	25	122.08
968	107	4	21.92
106	114	13	9.88
106	285	6	21.23
102	1240	9	55.67
1767	101	5	26.34
662	109	5	27.04
4050	12	3	10.88
98	3596	5	29.11
433	157	7	62
573	14	5	5.37
927	102	4	14.17
128	341	3	15.45
128	193	14	95.53
98	6130	3	17.47
531	103	3	6.19
120	199	4	15.34
373	105	3	7.81
2853	12	5	20.82
104	1012	3	9.95
266	124	3	13.04
110	3496	3	23.55
113	187	3	6.65
364	102	3	4.05
131	124	4	8.46
1331	14	6	18.13
108	305	5	18.78
98	3006	6	34.93
1371	2835	3	48.53
324	514	3	29.42
463	503	3	31.39
126	650	3	19.11
149	1428	3	27.14
1577	107	5	34.82
2	486	14	83.61
102	4653	4	32.77
104	713	3	8.16
1192	101	5	21.29
102	4501	3	20.11
102	2404	6	40.23
98	1465	8	31.75
98	5873	3	17.47
12	717	19	89.31
864	14	4	5.26
120	359	6	37.58
3033	14	3	9.66
485	252	5	50.41
124	121	4	6.23
194	110	3	5.71
2178	109	3	19.7
460	12	7	8.38
119	1477	3	21.7
105	183	5	8.1
105	112	18	14.5
8	1837	4	33.51
128	472	14	130.07
105	284	3	6.11
2818	107	3	21.1
98	2989	4	15.87
2	6661	3	27.91
1261	14	5	12.15
12	5655	3	13
98	541	27	138.08
155	133	4	14.85
295	110	4	14.16
102	894	4	13.72
3372	1206	5	90.61
1967	392	6	90.36
1311	750	9	148.61
98	6189	3	17.47
138	896	4	33.57
98	6113	3	17.47
1649	12	5	14.49
153	254	12	104.18
6121	2820	3	62.57
5341	102	3	20.11
160	14	75	226.48
328	110	4	15.04
108	1676	5	36.24
122	128	4	7.35
515	14	7	10.29
128	800	3	20.69
12	349	22	65.37
102	1153	8	45.06
12	2655	7	40.56
486	304	5	53.3
229	383	5	46.95
6146	4522	3	67.64
402	757	16	250.53
101	1520	3	10.85
2365	12	3	7.36
1215	1085	4	58.49
6447	561	3	52.63
150	940	5	47.68
130	126	8	27.7
271	102	4	5.05
102	441	6	17.4
130	273	3	14.68
215	113	6	24.39
98	4444	4	23.29
