103	3878	11
268	4043	2
120	6480	28
14134	8613	7
5987	6814	9
111	8697	28
2445	7554	5
57	9623	0
14	8098	28
277	3091	8
14	3630	20
1123	9893	1
3979	426	1
14	9039	28
14	5478	5
24981	5845	31
14	5700	25
19873	5892	12
14	3340	8
101	2279	26
497	3325	7
6859	7715	21
459	7456	34
108	1974	2
1268	4840	11
1792	9825	6
12	5642	3
396	8716	18
3449	3114	13
355	9713	1
29086	1531	1
14	4654	17
10457	5435	2
395	1641	15
2185	7976	3
101	6085	3
111	9905	8
907	2681	11
2543	3536	34
101	2883	16
1940	3868	20
1555	3489	36
14	7912	16
190	6009	18
306	7301	23
1236	7947	5
1690	2343	5
498	4563	8
12	3214	8
29686	5079	3
116	9506	5
5706	1523	3
764	6299	10
155	3537	0
1648	6983	26
184	4427	1
14364	2612	10
170	5165	2
1210	3018	19
13990	9282	22
106	6834	17
102	7621	31
4239	5097	23
154	8446	18
101	9290	8
1156	7078	24
2314	7526	14
120	3806	12
488	5262	5
3459	1917	6
1605	2777	12
9053	4573	4
130	7080	4
18006	6749	10
2275	8501	14
140	9872	17
123	7600	11
101	5326	25
1728	7262	30
217	2729	23
2468	1892	15
102	453	26
13614	4726	22
101	4837	7
10891	1726	3
870	2027	5
101	5239	34
204	5598	0
2190	457	19
633	6625	7
12	3657	8
14	9996	18
183	3375	2
6662	2428	16
2226	197	7
16	4342	6
4966	3100	9
1654	5222	22
25049	5774	20
102	7939	11
409	3292	11
3037	8227	17
106	8715	32
104	394	20
7524	2380	8
138	698	2
3526	1219	6
178	3048	11
8	4172	18
2	8603	0
103	2689	13
1114	5526	6
12	4458	5
246	8355	28
12	1832	15
1023	338	21
6842	9452	2
112	1979	31
1019	4221	4
101	1347	5
7119	8616	28
101	653	7
107	8158	1
135	6453	12
104	2282	7
8489	630	4
5297	2696	6
134	4564	5
266	8552	8
9523	5721	7
211	6112	17
4703	337	8
170	1219	20
2	8767	10
11975	1826	27
325	1714	1
103	1768	28
106	954	2
12	7398	8
12004	3733	4
188	7952	10
108	5650	24
615	108	26
103	3116	5
101	4550	15
461	2785	11
25264	5161	18
114	7105	29
3790	4884	5
4558	6034	6
101	7372	20
104	5966	8
9121	2505	5
3589	9116	11
14	8608	14
2215	9416	23
3859	4167	19
29208	6371	21
3007	3933	6
101	7821	2
116	7055	7
941	385	13
17246	1224	8
6093	6704	4
7345	3290	6
57	7508	0
8	9645	27
1365	6818	4
23190	3375	8
1944	4512	3
110	6943	12
4561	5723	8
13184	327	21
185	3576	24
111	1113	19
160	145	9
490	9057	20
101	772	1
123	2975	15
104	6383	9
9401	2865	6
6241	461	0
1411	6594	9
305	7663	21
924	7657	6
413	1832	24
12	7657	24
3297	1150	3
12	1697	9
3249	8741	26
425	4858	5
621	4697	2
118	4774	1
107	5842	8
137	1140	3
107	6717	15
184	7338	2
108	3627	34
621	7281	5
101	615	11
8679	9038	3
3844	8505	23
1628	2206	21
7678	7399	3
3508	1870	11
1067	8673	16
103	2511	11
103	3585	9
9728	4088	9
3038	6244	9
12	1411	21
199	9575	4
106	6970	3
730	7951	3
103	9056	1
106	407	14
552	763	22
639	1496	3
4633	4721	2
296	4785	30
18128	5411	7
593	8040	3
