7262	1
6164	2
8843	3
84	4
818	5
7585	6
5735	7
1993	8
8801	9
8609	10
9062	11
5214	12
4256	13
2977	14
2563	15
5788	16
1037	17
9654	18
3977	19
8561	20
3013	21
3378	22
6090	23
4978	24
1669	25
4676	26
6055	27
21	28
6752	29
1775	30
7348	31
6438	32
9472	33
7371	34
5274	35
7993	36
4564	37
1106	38
6189	39
7185	40
5246	41
1969	42
5659	43
3543	44
3191	45
4480	46
9794	47
8382	48
6172	49
1194	50
7329	51
3195	52
7745	53
8538	54
6447	55
1312	56
3413	57
4452	58
1904	59
6795	60
59	61
6105	62
5079	63
2310	64
1841	65
6515	66
7128	67
9721	68
8041	69
8508	70
500	71
1569	72
6420	73
1412	74
5806	75
1784	76
8196	77
3686	78
8212	79
3774	80
6845	81
2765	82
3815	83
1963	84
4906	85
2397	86
2858	87
1220	88
4019	89
7304	90
3673	91
5945	92
3971	93
4230	94
8560	95
8535	96
7936	97
4270	98
3863	99
4688	100
3031	101
3314	102
1863	103
4914	104
3508	105
9185	106
5026	107
7662	108
6252	109
939	110
5350	111
2675	112
5366	113
329	114
5379	115
7165	116
2220	117
4816	118
6548	119
137	120
7688	121
10	122
8888	123
8967	124
5944	125
7152	126
4926	127
3139	128
7024	129
1638	130
9780	131
4002	132
6857	133
9838	134
3927	135
4894	136
2057	137
592	138
810	139
1211	140
8432	141
2034	142
6243	143
91	144
8519	145
1280	146
7251	147
1900	148
5193	149
8869	150
4325	151
5048	152
8321	153
1513	154
1712	155
1687	156
1868	157
9411	158
1362	159
2053	160
8458	161
4793	162
4595	163
139	164
3264	165
7493	166
9687	167
7153	168
5018	169
837	170
7929	171
1229	172
6176	173
5418	174
4095	175
7848	176
50	177
6408	178
3833	179
8988	180
2383	181
7020	182
1277	183
1736	184
678	185
579	186
6633	187
4856	188
3358	189
9742	190
5034	191
6689	192
6116	193
6109	194
1644	195
1989	196
3574	197
6377	198
6403	199
7263	200
5993	201
8013	202
5864	203
494	204
9410	205
7056	206
3664	207
5683	208
7270	209
4773	210
8697	211
7177	212
8278	213
4033	214
9158	215
7509	216
84	217
4512	218
7515	219
2824	220
174	221
3884	222
1361	223
6810	224
866	225
8753	226
7150	227
4475	228
1897	229
8859	230
40	231
4860	232
5185	233
522	234
2144	235
3987	236
4948	237
2651	238
8145	239
3269	240
3390	241
3604	242
7675	243
5554	244
9107	245
8606	246
619	247
3290	248
1532	249
2582	250
6386	251
2113	252
2590	253
457	254
6631	255
5544	256
6807	257
6659	258
57	259
8089	260
3658	261
7855	262
6816	263
1051	264
5900	265
578	266
8778	267
5876	268
5550	269
6263	270
9727	271
875	272
7795	273
557	274
1276	275
8673	276
2318	277
9601	278
571	279
5095	280
9244	281
1760	282
8018	283
8983	284
5266	285
6133	286
4791	287
660	288
923	289
9596	290
5520	291
3157	292
327	293
3840	294
743	295
8910	296
4626	297
9849	298
6582	299
7014	300
546	301
2921	302
6456	303
8590	304
5057	305
7475	306
2491	307
2678	308
6235	309
1204	310
3493	311
2956	312
3504	313
1110	314
65	315
734	316
3406	317
8657	318
4904	319
2120	320
2349	321
5615	322
953	323
7440	324
7133	325
7555	326
2981	327
9761	328
5394	329
3404	330
4758	331
6486	332
6527	333
1367	334
6646	335
661	336
4409	337
2722	338
5668	339
7727	340
614	341
2609	342
936	343
2802	344
9843	345
5003	346
8146	347
6837	348
4785	349
9630	350
944	351
9314	352
5835	353
9246	354
4225	355
7722	356
7343	357
3562	358
5774	359
4348	360
6773	361
8150	362
4694	363
4674	364
233	365
8544	366
7238	367
3527	368
4172	369
2973	370
3529	371
1252	372
4357	373
5384	374
2157	375
6425	376
6256	377
7463	378
30	379
8269	380
6169	381
1774	382
7432	383
2808	384
6359	385
6839	386
438	387
7147	388
5495	389
1617	390
6010	391
39	392
5696	393
1549	394
4062	395
97	396
697	397
4594	398
6624	399
4644	400
9353	401
5123	402
3570	403
5176	404
996	405
7187	406
4799	407
6938	408
6562	409
4275	410
9510	411
8100	412
7924	413
8289	414
6928	415
6862	416
5635	417
6761	418
1654	419
5647	420
6573	421
9824	422
287	423
4333	424
5521	425
1728	426
4353	427
8456	428
9755	429
7236	430
5787	431
896	432
3235	433
765	434
1196	435
8373	436
4527	437
672	438
232	439
3338	440
8665	441
2747	442
7889	443
8026	444
8573	445
2394	446
9565	447
601	448
7237	449
7545	450
6059	451
1008	452
9	453
3123	454
4129	455
7125	456
193	457
8758	458
459	459
8419	460
7797	461
4121	462
1631	463
6851	464
4184	465
2512	466
9165	467
284	468
3497	469
1310	470
5631	471
4381	472
3055	473
97	474
5127	475
7245	476
9506	477
8434	478
9001	479
135	480
9643	481
3973	482
461	483
1125	484
3232	485
5796	486
692	487
8810	488
8829	489
7635	490
6874	491
8597	492
6259	493
1555	494
7638	495
813	496
7315	497
5853	498
9074	499
4849	500
6300	501
2845	502
2162	503
7413	504
2664	505
32	506
9252	507
7810	508
4822	509
6883	510
2276	511
5629	512
4157	513
6205	514
6494	515
6265	516
2784	517
5061	518
4696	519
8464	520
7596	521
3453	522
4414	523
2529	524
3899	525
3698	526
74	527
4919	528
9022	529
1481	530
6135	531
6165	532
670	533
1265	534
2226	535
5434	536
8586	537
5972	538
1068	539
3525	540
4517	541
5537	542
3865	543
1026	544
8437	545
7680	546
7776	547
3916	548
299	549
4753	550
3207	551
5667	552
2421	553
2149	554
19	555
4207	556
3778	557
8053	558
8117	559
2339	560
4213	561
9005	562
3975	563
1456	564
8812	565
3921	566
4771	567
7060	568
6918	569
1563	570
3282	571
9589	572
9355	573
38	574
3081	575
6052	576
7267	577
6072	578
3199	579
6609	580
8427	581
5926	582
7584	583
9555	584
5764	585
111	586
5979	587
6701	588
1911	589
8832	590
8218	591
5281	592
7798	593
6576	594
9670	595
2863	596
9349	597
3501	598
603	599
4746	600
6975	601
8926	602
6402	603
4540	604
4630	605
344	606
8796	607
2607	608
6887	609
3187	610
8790	611
7694	612
6357	613
6516	614
3449	615
1300	616
1429	617
7713	618
1966	619
5459	620
5409	621
9031	622
4749	623
3262	624
5302	625
3245	626
8451	627
4008	628
7580	629
5533	630
9208	631
6768	632
8991	633
6144	634
3297	635
9430	636
9241	637
4881	638
9384	639
7737	640
1927	641
6620	642
1829	643
7322	644
3331	645
1658	646
4132	647
5443	648
3782	649
9286	650
8781	651
6528	652
2236	653
1754	654
7339	655
3210	656
8391	657
7172	658
82	659
9775	660
4327	661
3169	662
8183	663
8649	664
2449	665
5608	666
6299	667
1134	668
45	669
606	670
822	671
8050	672
2667	673
7742	674
2937	675
6369	676
283	677
2129	678
7298	679
374	680
2736	681
7468	682
900	683
5060	684
267	685
1075	686
1711	687
5509	688
6970	689
465	690
4539	691
5800	692
8763	693
3550	694
707	695
361	696
5158	697
1717	698
3309	699
160	700
1762	701
3428	702
9245	703
5805	704
1053	705
6800	706
6909	707
8285	708
8984	709
9527	710
4235	711
778	712
7499	713
8099	714
8692	715
8477	716
4908	717
2376	718
8863	719
4293	720
3656	721
429	722
4721	723
2998	724
7123	725
8062	726
3869	727
565	728
6691	729
1334	730
9483	731
4053	732
4508	733
3303	734
5025	735
5653	736
6249	737
8961	738
2923	739
9693	740
7788	741
3903	742
8752	743
7821	744
5518	745
8277	746
5478	747
7297	748
1390	749
7648	750
41	751
4845	752
3980	753
1365	754
2810	755
7163	756
505	757
5485	758
3968	759
5055	760
8986	761
3317	762
3097	763
3799	764
5729	765
3511	766
3935	767
2526	768
2082	769
3632	770
4903	771
1882	772
8999	773
7287	774
1602	775
9480	776
1448	777
8839	778
5778	779
3892	780
9752	781
961	782
2766	783
423	784
2006	785
876	786
3028	787
9781	788
225	789
1933	790
4911	791
1850	792
677	793
1203	794
6660	795
42	796
436	797
1991	798
1872	799
4439	800
7444	801
7542	802
9518	803
7385	804
7932	805
4952	806
7118	807
7534	808
8937	809
6477	810
7039	811
4082	812
8644	813
3396	814
2966	815
1496	816
8809	817
4596	818
2770	819
7771	820
6022	821
3294	822
8101	823
1808	824
3023	825
6201	826
1281	827
6294	828
4550	829
4987	830
910	831
2393	832
6190	833
8931	834
9099	835
6921	836
8074	837
5430	838
4858	839
2493	840
2158	841
5035	842
772	843
6335	844
5663	845
823	846
7458	847
7526	848
2229	849
1236	850
736	851
404	852
9595	853
3929	854
3472	855
2288	856
3102	857
9069	858
1759	859
8224	860
1920	861
912	862
7715	863
2706	864
1984	865
7335	866
2368	867
2475	868
3680	869
7111	870
2769	871
4693	872
1047	873
9368	874
2576	875
2993	876
5614	877
2513	878
8307	879
5827	880
2019	881
1034	882
6462	883
8739	884
682	885
5307	886
7368	887
3494	888
2878	889
8951	890
615	891
7284	892
4862	893
8348	894
8398	895
4278	896
3665	897
8055	898
5973	899
1884	900
1217	901
7775	902
6306	903
9306	904
1370	905
1152	906
7887	907
4034	908
6451	909
8942	910
4812	911
2948	912
8262	913
7268	914
4117	915
1342	916
77	917
8378	918
8637	919
6878	920
3755	921
4032	922
4722	923
6680	924
750	925
8655	926
1587	927
2584	928
7071	929
