6672	7349	24
335	9519	4
265	4096	5
101	7116	9
109	8912	14
14	1596	33
367	274	3
2997	9268	12
115	7937	12
104	5569	1
118	7715	15
2834	6021	10
12	6733	19
1295	3903	1
14	1313	16
106	8379	4
119	1707	18
117	2280	0
214	7717	8
2584	4026	29
164	5484	0
103	9931	6
115	6572	4
14	6031	4
4127	3950	13
143	7496	5
14859	6690	1
917	471	5
113	7704	1
101	8588	1
101	2	14
114	3118	2
142	4108	4
145	4426	1
1290	6226	8
1560	9804	1
101	4982	43
1483	8652	19
741	5226	7
7466	5784	6
681	8439	7
101	9165	23
124	4026	1
2574	9380	4
14	8258	21
121	428	8
494	4017	7
1647	2214	11
103	5933	9
242	6835	4
151	2833	14
189	8593	7
2837	9271	21
586	2367	7
168	8614	2
17368	2566	10
12	3437	7
110	4253	24
114	6601	22
2647	6467	3
17093	2242	12
131	5510	16
102	4672	13
3376	963	26
111	8317	15
347	870	28
734	5557	1
7171	7024	8
315	1840	8
163	5277	14
171	3179	0
116	6976	12
24962	5831	3
101	9569	11
102	2889	10
2	2121	21
106	3134	4
2810	8619	0
116	226	17
417	7969	20
6641	534	7
101	7848	5
101	9326	27
220	3631	0
208	3415	1
8037	3032	9
127	446	1
20092	6396	10
1374	6146	17
2486	4784	2
8	3493	8
468	2152	25
5373	217	10
455	5746	22
101	4102	20
1247	8961	29
12	1121	14
105	9063	6
108	400	9
108	2737	12
21426	9171	10
14	7684	15
14	8161	19
15281	9277	11
338	7178	2
1040	9785	7
101	4801	20
4391	8722	3
8138	9380	13
12	809	26
305	2758	1
338	8110	8
3445	8640	6
10270	9804	3
209	191	10
24781	2743	16
14	195	10
101	3078	17
146	931	7
513	3636	10
101	7073	7
120	8968	7
15866	953	5
14	6514	34
1239	9530	5
186	5223	4
101	6625	5
151	5336	15
529	6394	5
124	6418	7
3595	7149	9
183	6883	9
105	2383	14
107	7611	4
116	1514	7
109	8116	8
104	2703	2
101	8012	13
107	6322	6
186	7717	11
3771	5235	5
104	873	7
170	5062	7
115	300	5
10798	2425	8
154	4374	18
356	6993	22
280	8020	1
105	3142	12
415	9640	4
104	1795	15
