540	105	26	8.6
248	172	9	7.54
474	504	3	9.29
4	206	91	484.47
811	134	6	7.39
5394	110	3	7.18
662	1180	3	16.45
116	114	202	52.39
101	3357	7	6.93
4197	8	3	8.33
153	615	8	18.31
129	999	5	7.02
115	6005	3	8.73
205	1960	3	11.21
198	137	19	14.26
130	150	35	9.53
124	1503	9	23.81
601	1774	3	18.74
561	109	16	9.85
1487	772	4	27.49
2584	146	3	7.94
354	470	4	11.7
108	1305	8	6.81
174	613	5	7.9
105	394	39	14.98
113	2634	5	9.2
1932	272	3	13.64
1545	238	3	11.06
105	461	30	10.11
168	2854	3	11.22
627	458	3	9.97
2	7113	3	11.17
102	698	24	8.13
323	410	4	9.36
506	230	6	16.3
544	356	3	7.88
115	1340	14	42.61
143	400	8	7.76
220	1304	3	10.09
118	261	60	155.39
3478	12	7	7.52
123	1493	7	14.33
5568	113	3	8.05
111	5751	3	7.31
2700	130	3	6.87
4219	117	3	8.13
395	214	5	8.93
2138	101	12	11.88
1443	1164	3	22.05
637	111	15	11.94
837	130	8	11.93
1369	417	3	13.98
896	1072	3	17.4
114	2090	5	6.68
132	221	18	10.4
103	361	50	33.19
414	436	3	7.43
127	457	12	11.04
547	266	3	7.06
384	259	6	14.9
1579	224	16	139.97
108	6028	3	6.95
103	427	43	31.5
289	734	3	7.99
957	1893	5	44.28
620	145	6	7.82
110	5479	3	7.18
132	122	67	9.41
158	198	12	7.24
384	142	8	6.88
964	136	5	7.23
427	1995	5	34.35
21	153	42	112.56
457	108	17	7.17
12	2335	11	11.82
148	210	22	31.91
104	3293	6	7.83
123	173	34	8.61
533	12	38	7.97
8	2658	4	8.13
125	4400	3	9.35
312	101	69	12.3
206	4807	3	19.18
2228	113	5	6.96
4338	9	3	8.33
285	136	11	7.42
392	575	3	8.71
148	312	9	7.81
139	433	12	19.99
134	2529	4	10.59
115	400	33	58.82
1197	261	3	10.08
12	2132	11	6.69
220	365	5	9.31
101	605	32	6.71
124	3022	4	9.99
107	1584	8	8.42
1248	103	15	10.83
1235	1747	4	33.21
204	1782	4	16.79
3608	2642	6	89.56
437	104	39	24.28
496	111	15	7.56
2934	13	5	18.54
931	136	5	6.92
106	171	121	19.12
415	417	4	11.23
931	335	3	10.4
204	1679	12	88.89
117	3582	3	6.73
735	316	4	13.83
172	353	8	11.32
178	263	16	36.12
199	1113	4	11.91
12	915	21	7.6
2727	179	3	11.99
142	177	19	8.25
173	1142	4	9.3
543	129	7	6.96
1027	1596	4	31.26
178	189	20	32.4
924	7	14	10.03
316	549	3	7.81
142	114	84	25.59
149	5720	3	16.04
212	102	69	12.09
216	123	24	12.17
1783	2444	10	144.1
1038	565	6	39.11
3363	102	7	12.75
790	4385	3	28.04
159	351	8	11.52
649	218	4	9.14
1252	342	3	12.66
211	1024	3	7.45
14	251	115	13.14
376	247	5	9.73
797	299	3	8.78
155	2968	3	10.35
3490	238	3	16.71
4179	4	3	14.1
518	170	7	13.06
