122	569	8	58.93
1758	14	5	12.91
2835	1449	5	82.55
279	12	14	7.3
2139	12	4	6.49
4267	134	6	78.05
2440	302	5	65.63
85	141	6	9.5
936	12	6	5.72
635	1918	5	69.79
3049	12	3	5.05
314	12	19	22.08
108	1032	4	21.03
707	134	3	19.37
107	170	8	18.56
8338	12	3	14.74
122	1278	3	20
787	531	4	45.44
1046	1015	9	137.8
180	5055	3	36.69
102	608	3	5.47
121	124	4	5.53
302	7064	3	47.6
104	3870	3	18.96
101	1196	3	6.07
787	131	11	102.25
1515	491	3	35.32
180	138	3	10.81
1089	12	5	4.39
121	8997	3	36.43
382	1381	11	160.11
12	1683	4	4.7
2484	836	3	41.32
2895	12	3	4.36
3485	14	3	9
5224	14	3	11.63
5336	131	3	31.31
6397	14	3	13.76
2508	9353	3	60.15
12	1171	20	98.31
193	472	3	22.21
132	268	6	34.51
103	450	6	17.83
127	411	3	14.82
579	116	3	14.29
1703	104	5	27.31
102	1508	3	9.9
7521	110	3	32.03
3431	12	4	10.63
251	101	6	4.96
153	421	11	99.47
2	7231	3	22.21
317	395	3	24.96
165	122	3	7.09
264	102	6	9.47
4716	105	3	20.73
122	2046	4	33.44
149	160	3	10.76
112	3050	4	33.58
5062	252	5	77.6
885	14	4	4.32
1107	537	3	34
1867	12	4	5.22
1695	107	8	60.38
680	1719	8	122.19
730	104	5	18.87
12	5148	3	8.37
8101	609	3	51.89
176	1240	3	26.66
261	1471	3	31.2
123	167	5	16.92
101	790	4	7.73
2837	107	3	18.4
136	6451	3	34.73
122	901	4	26.79
383	12	36	111.46
989	101	6	18.69
128	1087	5	39.33
345	85	6	25.17
2155	14	4	10.49
3273	14	4	13.52
105	144	14	26.89
12	3889	3	6.96
12	3837	5	16.56
106	922	4	17.4
1904	14	3	5.11
103	230	12	35.69
453	12	9	5.64
971	105	9	51.78
204	412	4	31.71
445	3578	4	57.45
146	153	3	9.86
842	12	10	17.37
2691	12	3	4.36
12	247	20	16.84
1805	12	13	63.9
219	120	3	10.15
107	640	4	15.73
269	1241	3	30.15
1255	14	6	13.91
105	1589	4	19.39
5477	2	3	17.76
1003	175	3	25.38
2	744	6	16.01
102	254	20	76.14
336	131	7	45.3
176	342	8	68.17
2	7184	3	22.21
1105	14	7	17.03
108	122	16	34.28
678	104	5	18.21
334	161	4	26.23
6156	12	3	10.42
115	1299	3	18.52
132	122	5	10.94
102	3788	3	15.5
1507	12	5	6.67
584	12	8	6.19
937	101	3	5.09
1399	107	5	29.2
1060	126	8	70.65
6121	12	3	10.42
133	946	3	20.63
2261	14	3	6.06
102	1598	3	10.3
102	1419	5	21.34
169	5166	3	35.92
101	1094	3	5.8
1557	14	4	7.41
213	124	4	16.03
2954	403	3	38.97
106	104	34	15.1
537	4488	4	60.76
2	7337	3	22.21
764	161	7	65.73
1228	12	6	8.12
5796	12	3	10.42
110	339	9	45.3
1800	513	3	37.02
1195	12	5	4.77
212	515	3	24.09
12	4427	5	19.35
107	523	4	14.2
1729	14	5	12.91
522	4445	3	42.74
108	881	3	13.17
746	2	4	7.6
1957	12	7	17.53
4072	12	4	12.38
104	4098	4	28.69
273	586	3	26.24
1606	101	3	7.71
8	4681	4	41.22
2	303	8	12.78
252	12	18	13
5799	107	4	39.7
1071	256	5	54.68
221	12	44	93.22
4335	14	3	10.14
122	2862	3	25.07
731	293	3	27.86
123	1795	3	22.67
159	192	12	88.44
301	12	15	10.83
3275	12	4	9.28
348	2335	4	50.38
7180	2	3	22.21
1768	14	8	29.9
104	250	12	41.28
444	485	3	28.46
12	1861	11	43.26
8	5573	4	46.21
101	506	9	24.81
1240	104	3	10.99
311	104	4	7.34
661	102	3	5.94
220	3823	5	67.85
159	1139	4	35.23
6396	110	4	42.71
388	5010	3	42.58
2772	126	4	37.33
12	3406	3	5.9
2141	3207	3	48.9
85	222	3	6.04
128	533	5	32.58
5245	14	3	11.63
3911	2	4	22.08
2778	14	4	12.35
455	111	3	11.14
114	572	5	27.14
8	841	7	50.74
150	119	5	14.14
1075	557	4	48.4
836	3530	3	43.97
2276	104	5	30.34
1022	386	3	31.68
108	554	3	10.66
116	943	3	16.78
1763	363	7	94.88
4235	12	3	6.96
111	160	4	6.82
108	2784	4	29.39
1068	673	3	35.24
102	1346	3	9.19
2994	14	3	8.07
1025	14	7	16.34
1201	14	4	5.79
2253	101	3	9.63
1318	101	3	6.65
327	463	15	186.6
127	278	5	25.64
3452	12	4	10.63
103	561	3	6.26
12	1353	5	5.63
6294	12	3	10.42
1979	157	4	40.22
8	1211	4	26.75
1096	113	5	32.98
119	265	3	10.76
2	5611	3	17.76
338	702	3	28.65
3144	14	4	13.52
105	594	3	7.45
1219	106	4	19.39
2	1809	3	8.67
118	106	32	71.51
1303	14	5	10.29
724	304	5	52.62
1602	2477	3	45.14
362	1603	3	33.75
144	232	3	14.18
12	6591	4	19.66
5504	784	3	48.8
640	128	29	339
783	104	16	107.27
463	12	14	18.56
111	395	3	10.3
5060	12	3	8.37
832	12	6	4.64
149	121	4	9.96
101	5537	3	17.66
108	213	5	13.37
139	288	3	14.63
101	2200	3	9.63
128	785	3	18.41
2566	592	4	55.62
838	1709	3	38.99
156	1466	16	222.97
1992	154	6	66.09
12	1200	17	67.19
434	12	11	9.36
1422	12	7	13.16
210	161	12	93.19
123	424	9	63.98
101	1068	3	5.8
116	3402	4	36.78
3766	12	6	23.93
261	1593	3	31.63
533	12	19	42.93
3514	12	4	10.63
1144	157	5	46.91
12	5709	3	10.42
102	1299	4	14.62
115	254	3	9.26
85	774	3	13
103	324	5	9.97
2271	14	4	10.49
12	117	557	2540.79
110	1007	3	14.69
120	318	3	12.22
2429	12	5	11.61
135	174	3	10.33
105	1563	6	34.84
186	105	5	5.97
12	616	8	6.53
8441	12	3	14.74
2975	12	5	14.53
4527	3019	3	53.47
1214	12	19	93.39
2325	12	4	6.49
1628	112	6	46.85
236	972	3	28.34
521	14	10	18.53
2	333	19	65.8
281	603	3	26.65
103	4531	3	17.97
2437	917	3	42.07
105	722	10	53.64
112	7902	3	33.47
1041	12	5	4.04
272	192	14	132.96
8165	2884	3	60.91
338	115	5	23.35
104	6315	3	22.74
2	4168	3	14.05
85	390	4	14.55
101	556	4	5.64
4324	14	3	10.14
173	863	3	24.48
108	2622	3	19.13
4826	5771	3	61.14
1333	104	16	132.74
3512	547	3	41.82
1193	109	4	22.02
5957	12	3	10.42
869	104	4	14.44
1701	101	3	8.12
188	799	3	24.84
3252	12	3	5.05
2192	515	6	87.45
131	170	3	8.99
3635	105	3	17.94
3626	14	3	9
1524	106	5	28.69
109	225	3	5.74
825	14	14	48.66
2682	14	3	7.3
57	150	3	6.42
803	2	17	90.83
12	367	54	237.14
144	314	5	31.87
845	105	7	34.09
556	977	3	33.58
1300	115	3	18.52
1558	203	3	29.52
2313	12	6	15.23
786	102	8	33.63
914	910	3	36.21
1018	115	3	17.24
587	105	35	311.29
107	810	3	11.27
2	4594	5	37.02
161	108	4	5.22
12	119	79	32.34
688	14	23	104.66
130	145	7	26.72
4176	59	3	43.76
1502	14	3	4.01
146	124	3	6.08
103	261	4	4.98
193	108	18	86
12	1560	4	4.23
127	119	4	5.5
103	145	10	11.05
132	505	3	17.15
134	1800	4	35.99
3406	12	5	16.56
101	746	3	4.14
2639	658	8	134.46
5502	419	3	45.3
4777	12	3	8.37
105	116	23	28.02
552	105	17	103.65
