102	2435	3	15.07
98	889	14	74.41
2904	102	3	16.62
117	316	5	33.85
98	2233	6	31.88
102	636	6	22.69
2671	233	4	58.17
150	174	9	68.11
117	146	5	21.58
699	14	4	4.29
3286	291	3	44.21
1512	14	4	9.7
3901	14	3	11.65
664	14	4	3.94
98	3507	4	21.26
210	767	5	57.06
106	122	6	12.28
558	14	8	15.86
7	1509	9	149.92
101	868	3	8.66
215	102	5	6.53
98	1914	7	37.2
101	815	3	8.66
98	3336	4	21.26
149	570	3	24.44
199	1030	3	31.81
98	4603	3	15.94
98	4663	3	15.94
105	315	3	9.96
118	12	24	14.05
98	125	59	86.27
107	270	3	11.29
1722	102	3	12.89
1863	1856	3	51.49
493	102	7	25.4
4588	105	3	30.99
1197	14	3	4.27
189	116	13	97.46
98	1146	9	37.69
3000	14	3	9.57
798	326	5	62.84
154	116	20	147.41
221	12	10	13.16
98	2687	5	26.57
102	130	24	48.15
102	196	28	123.93
115	639	5	40.19
3470	1333	3	53.9
12	1887	3	9.53
286	12	8	11.17
1272	12	3	7.15
98	4845	3	15.94
1170	14	3	4.27
565	195	4	40.11
1093	14	5	11.39
248	153	3	19.45
3231	12	4	24.98
2174	12	3	10.68
2016	12	3	9.53
592	2512	3	45.07
4927	14	3	16.01
102	1130	3	10.15
176	158	3	16.61
101	1603	4	19.96
450	102	4	9.33
98	225	57	293.22
778	1427	3	43.71
478	137	7	64.97
117	555	5	40.11
2210	102	3	15.07
98	4588	3	15.94
317	374	3	29.06
98	4648	3	15.94
105	248	9	45.6
155	114	5	20.74
98	618	20	106.31
1838	14	3	6.14
12	409	7	13.19
612	131	4	32.99
1843	269	3	37.46
98	3287	4	21.26
4492	102	3	23.27
3575	12	3	14.32
102	2012	4	21.59
2728	12	3	12.18
380	104	4	16.39
102	5418	3	23.27
606	14	11	31.08
167	1105	3	30.18
102	3183	3	16.62
398	199	4	37.65
1216	166	4	43.77
117	102	41	108.6
98	2260	6	31.88
98	2216	4	13.91
211	1333	4	48.86
5232	14	3	16.01
98	1884	4	12.13
114	112	5	10.56
98	3310	4	21.26
383	256	12	151.19
799	12	7	22.59
98	4569	3	15.94
98	2598	5	26.57
98	816	15	79.72
1531	14	3	5.41
104	1031	8	63.05
3268	106	4	43.67
1791	14	7	31.47
1673	12	5	20.91
117	175	3	12.63
98	3489	4	21.26
12	185	78	477.28
98	1630	8	42.51
123	719	6	56.14
98	410	29	154.17
104	135	19	70.86
136	12	24	23.39
121	187	3	13.6
98	4772	3	15.94
98	2649	5	26.57
1045	14	6	15.08
4370	2510	3	62.29
98	1435	3	5.36
392	200	3	26.24
309	998	3	34.96
105	1974	3	21.47
178	101	5	4.06
101	286	4	5.63
98	1604	8	42.51
12	2174	4	17.52
282	137	3	18.65
113	578	4	28.21
102	400	3	4.89
12	1657	4	14.25
720	160	3	26.89
101	1557	3	11.96
200	14	12	8.47
116	461	4	28.81
384	122	3	19.06
2642	3568	3	59.38
3560	14	3	11.65
98	3462	4	21.26
111	128	17	83.65
98	1856	3	6.96
264	1260	3	35.15
98	968	11	47.59
242	492	4	41.52
98	2186	6	31.88
98	2254	6	31.88
2714	14	3	9.57
941	291	3	34.17
478	14	5	4.24
98	4618	3	15.94
98	2615	5	26.57
240	138	7	54.21
572	290	20	320.82
16	339	3	18.12
105	341	3	10.71
1063	8	5	45.31
1458	12	3	7.81
1892	1596	4	71.2
173	3029	3	37.58
4240	14	3	11.65
2493	14	4	13.99
1560	14	3	5.41
397	131	6	49.54
423	3982	3	46.82
414	461	3	32.73
520	101	3	5.97
1139	160	4	42.57
6117	14	3	16.01
708	14	4	4.29
105	636	4	21.49
98	141	153	815.16
1521	14	3	5.41
2554	131	4	47.96
279	1836	3	37.85
12	5515	3	18.73
683	105	3	14.6
2055	272	6	90.99
122	252	4	23.8
107	254	4	16.85
110	117	19	91.53
324	344	3	28.82
98	1282	10	53.15
101	427	3	5.16
4177	106	4	43.67
675	12	5	10.58
395	1414	4	55.64
836	279	3	33.43
948	102	7	35.18
102	212	11	29.85
1765	14	3	6.14
1645	1155	3	47.14
3087	106	3	26.03
1347	14	4	8.75
1476	106	4	31.35
1996	14	4	12.21
423	149	6	54.47
1434	102	4	18.87
249	2521	3	39.36
177	176	82	1329.15
1314	14	4	8.75
138	274	4	27.05
3539	106	4	43.67
98	3268	4	21.26
98	3320	3	11.59
211	111	10	63.12
2069	14	3	7.02
98	726	13	51.12
98	651	19	100.99
147	240	3	18.83
103	3050	3	21.8
105	130	4	4.52
105	196	5	16.24
1704	1054	5	85.69
875	131	4	36.24
103	163	12	40.6
2972	14	3	9.57
533	344	3	32.16
174	14	18	16.34
235	706	4	44.27
127	120	24	162.33
1266	137	3	27.86
947	12	3	5.17
306	1645	6	89.46
98	4528	3	15.94
98	3371	4	21.26
123	460	3	20.52
98	1883	7	37.2
12	222	48	244.26
12	170	84	462.7
879	2238	4	67.46
1248	14	6	17.58
111	119	3	4.35
106	153	4	9.29
519	118	3	20.49
135	2433	3	31.65
1132	12	7	27.86
234	666	3	30.76
445	102	4	9.33
472	5428	3	52.01
343	192	4	35.64
12	1450	4	13.06
111	1568	3	23.7
338	122	3	18.16
98	4785	3	15.94
102	248	9	23.7
98	4829	3	15.94
104	128	8	15.4
2615	9	5	58.19
2475	12	3	10.68
694	3016	3	47.66
119	155	18	130.15
3434	3319	3	61.61
956	227	3	32.57
149	739	3	26.11
349	14	8	8.58
2589	14	3	9.57
107	237	5	22.92
113	1266	4	34.6
378	162	3	22.86
104	2894	3	23.4
119	112	6	16.87
458	12	4	4.4
1385	12	7	31.76
721	14	5	7.81
113	122	5	14.46
136	8	7	28.11
175	139	3	15.04
98	173	32	61.4
1367	267	3	35.83
102	369	4	7.65
794	14	6	12.29
102	473	6	19.28
2541	14	4	13.99
107	113	13	39.44
2026	989	5	86.88
462	14	6	6.8
1381	14	4	8.75
2152	142	3	31.94
5961	14	3	16.01
98	1900	3	6.96
278	14	8	5.41
116	730	5	43.29
112	137	3	6.67
98	4653	3	15.94
409	145	5	42.59
117	105	15	45.95
131	14	50	67.14
1174	14	10	46.81
3821	106	4	43.67
236	104	3	7.6
98	883	11	44.35
102	2079	4	21.59
102	2011	4	21.59
123	130	3	8.65
98	1872	6	26.29
101	933	3	9.08
124	121	3	7.97
726	102	8	38.92
1230	116	3	25.42
102	1974	3	13.87
2054	14	3	7.02
229	4912	3	47.21
372	228	3	27.02
2507	1693	3	51.71
133	183	6	37.46
187	14	35	85.72
302	104	3	9
1606	112	3	25.17
115	474	4	27.85
174	137	27	261.03
3048	440	5	86.3
102	1033	4	15.35
98	4670	3	15.94
98	2631	5	26.57
98	4498	3	15.94
773	457	4	50.65
103	220	3	5.67
1266	14	3	4.27
169	104	4	8.25
98	3401	4	21.26
1428	106	6	54.09
98	3341	4	21.26
302	1257	4	51.01
128	220	3	15.68
98	1917	7	37.2
1437	112	4	35.31
1565	12	3	7.81
244	102	4	4.71
374	565	3	32.99
98	1620	8	42.51
98	271	45	217.29
226	139	11	94.53
485	162	3	24.61
102	520	4	10.23
1919	2243	4	74.65
115	2151	3	28.01
98	4751	3	15.94
98	4803	3	15.94
98	2680	5	26.57
102	341	6	15.35
154	293	4	29.76
98	443	6	6.33
486	136	3	21.94
319	326	3	28.17
98	1151	10	46.59
98	1287	10	53.15
396	245	3	27.86
182	112	5	22.56
2742	1935	5	104.2
1817	12	4	14.25
544	14	23	122.77
122	583	9	87.17
1677	14	6	23.31
98	1161	11	58.46
143	548	3	23.76
105	1095	3	17.59
98	2702	5	26.57
3376	3473	4	91.85
98	4725	3	15.94
113	392	3	17.15
12	3656	4	24.98
830	14	4	5.53
105	637	3	14.27
12	1723	5	20.91
548	162	5	47.56
98	1418	9	47.83
690	12	3	3.86
98	1590	3	6.08
1181	966	3	43.68
426	14	7	8.88
4057	14	3	11.65
101	629	6	22.49
1329	14	3	4.8
5527	14	3	16.01
335	639	3	32.89
98	3387	4	21.26
3732	149	3	37.43
98	4544	3	15.94
455	227	3	28.29
98	725	13	51.12
12	1285	4	12.06
242	14	15	22.36
105	197	4	11.31
1004	14	6	15.08
2119	14	3	7.02
510	195	4	39.34
5069	466	3	52.01
1210	14	3	4.27
1624	3490	3	55.53
102	824	3	8.76
123	1581	3	28.48
98	2248	3	8.06
98	2188	3	8.06
159	142	3	13.71
98	3472	4	21.26
279	12	7	7.99
138	198	5	32.26
5681	14	3	16.01
138	111	31	208.96
800	1938	3	45.61
12	223	45	217.86
336	12	14	40.42
12	171	86	494.23
111	120	4	7.68
308	12	5	3.89
119	1947	3	28.96
648	8	17	197.29
102	2455	5	33.42
184	130	4	21.42
122	1838	3	28.31
1066	14	5	11.39
102	807	4	13.53
98	4571	3	15.94
98	4631	3	15.94
155	12	11	4.68
98	814	13	57.6
1192	569	3	40.2
98	3304	3	11.59
98	3372	3	11.59
123	461	4	29.82
102	1697	3	12.89
98	1437	9	47.83
364	14	9	12.32
12	885	3	5.17
1435	4654	3	59.15
324	258	3	26.66
102	1323	3	11.34
102	351	3	4.13
98	302	42	223.33
1820	14	3	6.14
872	201	3	30.93
517	346	3	31.88
101	1363	3	11.24
517	14	5	4.85
527	4388	3	52.53
98	2655	5	26.57
98	4786	3	15.94
1176	102	3	10.71
1483	12	4	13.06
101	443	5	13.67
566	14	5	5.54
130	318	4	26.97
98	1452	9	47.83
809	1320	3	42.95
12	1068	8	35.04
1218	112	3	22.88
107	483	4	22.53
1156	277	5	65.57
102	3810	3	18.81
12	600	14	61.33
113	123	4	10.15
1394	105	4	27.93
1019	12	4	9.74
527	4715	3	52.53
98	884	8	24.27
142	12	16	11.13
115	135	4	12.23
108	109	5	5.31
117	104	15	41.88
98	4397	3	15.94
102	627	5	16.91
98	2222	3	8.06
122	998	6	59.92
98	3506	4	21.26
1342	14	3	4.8
1220	1174	6	102.59
365	139	3	20.73
12	499	5	8
446	317	3	30.32
219	377	6	62.62
141	336	5	39.29
98	3353	4	21.26
103	192	7	21.35
3008	14	3	9.57
103	134	5	4.69
1189	14	3	4.27
145	14	16	3.91
98	4502	3	15.94
2382	14	4	13.99
98	4586	3	15.94
116	805	5	44.01
1315	12	7	31.76
98	4669	3	15.94
98	4549	3	15.94
2320	14	3	8.12
98	780	13	54.09
102	2376	4	23.47
1085	14	4	7.22
137	116	3	8.94
98	1916	6	26.29
102	1719	3	12.89
98	3266	4	21.26
122	893	10	113.19
290	14	19	44.83
2170	14	4	13.99
115	295	3	15.81
98	4414	3	15.94
958	130	3	25.12
102	853	3	8.76
143	351	3	21.12
369	130	5	37.8
98	442	8	12.46
747	14	5	7.81
2607	101	3	16.52
346	14	7	6.06
98	4804	3	15.94
102	132	15	18.73
628	599	4	51.38
493	104	3	12.04
3108	102	3	16.62
883	102	5	20.91
2503	12	4	17.52
98	1152	10	46.59
324	123	13	120.26
98	1619	8	42.51
125	272	11	92.46
1269	228	3	34.89
8	420	29	359.56
645	14	6	10.19
140	527	4	33.11
2869	14	4	16.48
102	1357	4	17.81
98	339	30	127.92
141	227	3	17.69
173	305	3	22.74
571	136	14	159.83
12	509	23	135.45
3734	829	3	51.1
154	944	3	27.82
130	613	3	22.78
98	4664	3	15.94
466	12	4	4.63
98	4560	3	15.94
98	2232	5	21.31
428	9	28	327.39
98	4407	3	15.94
302	102	13	50.1
159	126	3	11.58
243	1531	3	36.1
12	1422	3	7.81
102	3199	3	16.62
219	122	3	15.23
98	1862	3	6.96
1530	12	3	7.81
98	3508	4	21.26
288	139	15	148.78
3013	12	3	12.18
2095	12	3	9.53
4086	9	4	46.54
119	137	5	20.11
1639	123	5	54.55
98	1145	9	37.69
98	1297	5	13.43
98	2686	4	16.4
235	4713	3	47.44
116	383	7	55.9
1316	105	4	27.93
116	279	5	32.35
511	102	3	6.06
573	573	3	35.57
16	726	3	22.87
485	160	4	35.03
127	717	11	120.31
102	534	6	20.85
2099	14	3	7.02
13	101	8	6.53
289	205	3	24.24
3183	12	3	12.18
98	1606	5	16.42
101	157	13	22.26
101	152	9	9.52
2029	14	5	18.59
116	284	11	90.79
132	121	3	8.54
102	283	8	21.48
98	2671	5	26.57
168	12	12	9.48
98	4694	3	15.94
102	180	5	4.25
1394	102	6	33.25
747	151	3	26.2
528	114	6	47.61
425	160	4	34.05
716	138	3	24.66
3441	699	3	49.89
509	1106	3	39.03
3686	3041	3	59.38
12	108	444	2627.38
990	107	5	38.61
325	112	4	22.04
98	1644	4	10.75
306	4637	3	49
1821	14	3	6.14
2700	1426	3	52.42
236	102	8	18.67
831	142	3	26.5
2657	1384	4	73.38
112	127	6	18.22
150	521	3	23.97
98	4647	3	15.94
98	3288	4	21.26
134	102	10	7.15
247	306	3	26.08
111	566	6	44.61
98	1898	6	26.29
3275	1579	4	80.76
98	2206	6	31.88
102	746	4	13.02
671	14	6	10.19
2267	139	3	32.65
102	2388	6	46.54
12	184	15	22.65
104	2125	3	20.59
98	1629	8	42.51
103	1275	3	16.4
1864	7	4	56.49
1099	107	3	20.09
3538	12	3	14.32
313	102	7	18.24
98	815	4	5.46
419	14	6	5.76
98	4638	3	15.94
98	4570	3	15.94
98	2599	5	26.57
102	925	3	9.18
150	570	5	46.56
2107	104	3	20.59
252	14	13	16.5
102	564	9	40.59
1442	102	3	12.06
98	1436	8	36.38
110	197	4	16.3
995	14	4	6.59
9	101	34	42.26
2346	14	3	8.12
458	114	3	18.49
613	160	6	61.16
110	450	8	60.75
1921	4764	3	61.05
904	12	7	24.93
98	4771	3	15.94
98	2648	5	26.57
102	234	13	42.46
256	12	8	9.52
102	2978	3	16.62
98	411	7	8.34
98	359	11	19
8	5769	3	36.93
2870	106	3	26.03
6076	1125	3	57.11
646	160	8	88.39
113	255	9	63.03
98	4736	3	15.94
116	460	5	38.46
104	120	39	184.41
105	1870	3	21.47
1273	12	3	7.15
107	2881	3	26.8
1167	14	5	12.39
4019	14	3	11.65
2048	14	5	18.59
193	109	10	57.67
98	1423	5	14.79
422	102	5	13.12
4221	123	3	34.55
98	323	11	16.13
130	285	3	17.71
101	1386	3	11.24
13	1448	9	126.07
122	1489	5	52.5
285	174	4	32.17
1472	14	5	14.89
4821	106	3	32.75
98	4533	3	15.94
117	384	4	27.27
102	1094	5	22.77
98	2614	5	26.57
103	236	9	37.65
2954	118	3	31.79
101	797	3	8.27
3543	14	3	11.65
390	14	8	10.59
5298	101	3	23.16
101	994	3	9.54
1575	14	3	5.41
1881	6213	3	61.05
787	12	5	12.34
98	3461	4	21.26
156	112	5	18.36
122	909	6	58.75
102	761	4	13.02
98	2255	6	31.88
2866	1704	5	101.99
3838	14	3	11.65
130	874	3	25.12
98	967	13	69.09
104	804	6	39.18
351	131	6	47.51
763	12	3	4.15
98	723	7	15.62
105	129	13	41.1
191	174	4	28.08
585	116	6	51.56
98	3269	4	21.26
1033	102	4	15.35
1484	12	4	13.06
211	112	4	18.42
98	3389	4	21.26
734	12	6	16.38
1579	105	4	30.28
98	3474	4	21.26
730	14	5	7.81
102	2448	6	46.54
14	99	9698	66244.5
759	14	5	7.81
98	2190	5	21.31
246	102	17	67.65
533	303	9	117.63
275	6061	3	48.17
130	372	3	19.62
3032	14	3	9.57
98	2700	5	26.57
98	4799	3	15.94
4116	14	3	11.65
392	478	4	45.69
1100	12	3	6.05
119	458	4	28.79
812	345	5	63.69
98	1420	9	47.83
101	121	36	89.05
3248	131	3	35.21
196	1123	4	45.8
2930	14	3	9.57
1297	314	3	36.93
516	827	3	37.52
98	169	85	394.29
102	1321	5	25.13
4054	12	3	14.32
3192	187	4	55.29
4315	102	3	18.81
1330	14	3	4.8
967	116	3	24.27
154	1489	3	30.91
271	353	3	27.71
130	389	3	20.01
98	558	5	5.46
869	14	8	22.97
148	109	3	6.68
102	245	9	23.36
119	5843	3	38.51
423	105	6	32.69
131	173	3	13.63
1193	118	3	25.64
506	4846	3	52.53
103	518	3	10.78
829	14	4	5.53
102	674	9	43.95
102	757	4	13.02
149	114	15	93.56
98	3477	4	21.26
3514	12	3	14.32
