46506	5988	15
10379	2989	14
46174	697	21
14	3097	29
523	7515	0
12	1234	8
307	3985	6
9028	6080	4
265	6867	12
159	5963	6
3688	391	9
960	4249	8
5132	2486	9
11561	1406	5
23759	4434	16
1185	1082	15
2218	7648	28
8322	1707	3
31347	2746	16
280	8970	7
109	3559	0
117	6025	6
104	9265	10
101	9591	15
23587	471	22
4419	6397	0
102	5692	1
14	1849	12
44045	1216	21
13848	2362	9
12	5306	8
22266	1927	22
222	6679	11
179	4436	5
12566	5012	12
106	5004	15
160	5608	0
118	3628	11
1042	4910	9
2530	7169	10
4951	9064	9
109	3872	0
101	9813	19
40625	1847	9
101	6066	8
240	6479	16
12060	8064	1
104	1912	5
34723	3069	12
8	3326	13
154	9004	26
992	3087	8
14	4120	12
438	1827	13
227	5346	6
23649	2953	27
14	6969	9
16387	344	1
213	1596	19
34494	1935	23
138	2195	9
9286	2276	14
3194	9009	12
101	9458	8
1285	1536	33
14	2998	16
103	571	0
7340	3423	19
28092	2572	7
14	1724	11
104	4153	30
142	3260	21
1417	6297	14
32104	2993	4
1387	286	0
101	4250	7
27440	3875	2
1356	3295	17
10216	250	3
22941	1510	11
12	3064	10
14	6267	14
252	3259	19
1088	4658	18
391	3408	9
12	3539	20
30730	8141	2
691	2840	3
14	4799	23
105	4414	18
2939	2873	14
1396	6676	0
35773	2199	2
390	7230	17
101	8023	28
101	6297	30
58	9419	34
2060	5295	23
175	3469	23
32050	3364	4
234	8700	12
103	252	0
963	1559	19
431	2612	6
289	2713	25
409	4202	9
12	1652	7
115	1598	9
24530	5152	9
6940	3313	14
7894	6994	8
5258	7828	8
27391	218	27
103	1394	0
12	6487	10
12	1076	5
5200	430	8
3511	2099	12
16814	5164	0
271	231	11
240	7329	11
102	8434	1
321	377	27
21587	955	20
26788	8984	2
12	7485	2
9039	8454	5
30063	468	10
1177	6564	12
102	3639	3
8090	3190	22
107	8239	11
46284	4946	0
2764	7010	11
109	4325	0
1091	4184	12
12030	4671	11
4893	9576	8
138	5362	3
26976	699	9
2840	8255	16
1519	7247	0
195	6717	11
591	5210	3
38611	8177	16
841	2374	10
653	3110	4
105	4188	12
14	4351	21
330	1994	18
338	9722	2
129	3198	10
104	436	2
4165	5279	3
799	1874	15
336	5972	16
1257	4925	4
101	2703	37
20921	8756	0
42823	1710	4
9538	7512	21
