175	1
8252	2
350	3
201	4
8498	5
4610	6
9486	7
1394	8
7337	9
7085	10
6114	11
4642	12
8928	13
5414	14
4650	15
7304	16
7319	17
8190	18
6707	19
4622	20
1403	21
5606	22
6532	23
7876	24
8160	25
268	26
7824	27
8404	28
5487	29
8165	30
9293	31
6956	32
3314	33
4638	34
6976	35
3965	36
3840	37
252	38
7313	39
2351	40
24	41
3541	42
9287	43
3022	44
9595	45
1362	46
6024	47
391	48
6095	49
2912	50
8725	51
3023	52
4608	53
8169	54
4054	55
3018	56
3017	57
7692	58
7166	59
9295	60
4625	61
8184	62
8181	63
3043	64
7302	65
1026	66
8192	67
3789	68
9262	69
6796	70
1311	71
7293	72
9292	73
8800	74
3062	75
6325	76
3041	77
7305	78
6087	79
5337	80
9652	81
2450	82
5670	83
7627	84
8072	85
26	86
7718	87
3234	88
1608	89
83	90
1609	91
1356	92
787	93
999	94
9716	95
9307	96
3138	97
560	98
6108	99
8171	100
2603	101
2332	102
1389	103
8798	104
650	105
2641	106
3182	107
5284	108
4180	109
7360	110
4332	111
7269	112
3990	113
7307	114
7124	115
2269	116
4621	117
1374	118
6089	119
6074	120
8807	121
7458	122
7317	123
7334	124
2225	125
3771	126
8157	127
7325	128
269	129
5584	130
2682	131
6118	132
1361	133
7174	134
4251	135
286	136
9026	137
1657	138
6378	139
9261	140
202	141
9024	142
4209	143
4654	144
6186	145
7427	146
8821	147
7629	148
3012	149
5577	150
4873	151
4037	152
34	153
7276	154
5317	155
9351	156
272	157
5084	158
186	159
422	160
8615	161
4895	162
8814	163
6047	164
196	165
692	166
4230	167
2942	168
7177	169
7263	170
7688	171
7274	172
3975	173
5669	174
7241	175
7030	176
4296	177
763	178
6529	179
4913	180
9031	181
1145	182
4603	183
138	184
6289	185
3349	186
3189	187
4996	188
1599	189
193	190
4445	191
851	192
5879	193
1907	194
3271	195
2534	196
1696	197
8029	198
2766	199
4819	200
5403	201
7391	202
3651	203
2661	204
812	205
9039	206
661	207
2235	208
2931	209
9533	210
8352	211
7867	212
7915	213
3517	214
6850	215
8968	216
3226	217
2098	218
2665	219
6337	220
2943	221
9148	222
3071	223
